onset	duration	sample	trial_type	response_time	stim_file	value	HED
4.4120000000	n/a	n/a	stimulus	317	268068.jpg	animal_target	n/a
4.7290000000	n/a	n/a	response	n/a	n/a	correct	n/a
6.5680000000	n/a	n/a	stimulus	292	75015.jpg	animal_target	n/a
6.8600000000	n/a	n/a	response	n/a	n/a	correct	n/a
8.5340000000	n/a	n/a	stimulus	342	240067.jpg	animal_target	n/a
8.8760000000	n/a	n/a	response	n/a	n/a	correct	n/a
10.7320000000	n/a	n/a	stimulus	281	136055.jpg	animal_target	n/a
11.0130000000	n/a	n/a	response	n/a	n/a	correct	n/a
12.5880000000	n/a	n/a	stimulus	n/a	266000.jpg	animal_distractor	n/a
14.5840000000	n/a	n/a	stimulus	501	6052.jpg	animal_target	n/a
15.0850000000	n/a	n/a	response	n/a	n/a	correct	n/a
16.6620000000	n/a	n/a	stimulus	392	196040.jpg	animal_target	n/a
17.0540000000	n/a	n/a	response	n/a	n/a	correct	n/a
18.8600000000	n/a	n/a	stimulus	227	8034.jpg	animal_target	n/a
19.0870000000	n/a	n/a	response	n/a	n/a	correct	n/a
20.9200000000	n/a	n/a	stimulus	273	104013.jpg	animal_target	n/a
21.1930000000	n/a	n/a	response	n/a	n/a	correct	n/a
22.8850000000	n/a	n/a	stimulus	268	43054.jpg	animal_target	n/a
23.1530000000	n/a	n/a	response	n/a	n/a	correct	n/a
25.0260000000	n/a	n/a	stimulus	n/a	32088.jpg	animal_distractor	n/a
27.0590000000	n/a	n/a	stimulus	n/a	136040.jpg	animal_target	n/a
29.0740000000	n/a	n/a	stimulus	n/a	2095.jpg	animal_distractor	n/a
30.9180000000	n/a	n/a	stimulus	445	43080.jpg	animal_target	n/a
31.3630000000	n/a	n/a	response	n/a	n/a	correct	n/a
33.0790000000	n/a	n/a	stimulus	273	138043.jpg	animal_distractor	n/a
33.3520000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
35.1650000000	n/a	n/a	stimulus	n/a	116043.jpg	animal_distractor	n/a
37.0590000000	n/a	n/a	stimulus	n/a	248054.jpg	animal_distractor	n/a
39.0330000000	n/a	n/a	stimulus	n/a	98032.jpg	animal_distractor	n/a
40.9660000000	n/a	n/a	stimulus	340	163065.jpg	animal_target	n/a
41.3060000000	n/a	n/a	response	n/a	n/a	correct	n/a
43.0030000000	n/a	n/a	stimulus	n/a	62074.jpg	animal_distractor	n/a
45.1980000000	n/a	n/a	stimulus	n/a	138081.jpg	animal_distractor	n/a
47.3080000000	n/a	n/a	stimulus	n/a	67002.jpg	animal_distractor	n/a
49.3170000000	n/a	n/a	stimulus	447	310069.jpg	animal_target	n/a
49.7640000000	n/a	n/a	response	n/a	n/a	correct	n/a
51.2060000000	n/a	n/a	stimulus	n/a	56001.jpg	animal_distractor	n/a
53.1130000000	n/a	n/a	stimulus	494	307036.jpg	animal_target	n/a
53.6070000000	n/a	n/a	response	n/a	n/a	correct	n/a
55.0220000000	n/a	n/a	stimulus	528	106061.jpg	animal_target	n/a
55.5500000000	n/a	n/a	response	n/a	n/a	correct	n/a
57.1960000000	n/a	n/a	stimulus	516	240078.jpg	animal_target	n/a
57.7120000000	n/a	n/a	response	n/a	n/a	correct	n/a
59.0620000000	n/a	n/a	stimulus	483	123011.jpg	animal_target	n/a
59.5450000000	n/a	n/a	response	n/a	n/a	correct	n/a
61.1900000000	n/a	n/a	stimulus	n/a	124087.jpg	animal_distractor	n/a
63.0940000000	n/a	n/a	stimulus	n/a	111070.jpg	animal_distractor	n/a
64.9210000000	n/a	n/a	stimulus	349	35080.jpg	animal_target	n/a
65.2700000000	n/a	n/a	response	n/a	n/a	correct	n/a
67.1070000000	n/a	n/a	stimulus	n/a	13035.jpg	animal_distractor	n/a
69.0540000000	n/a	n/a	stimulus	343	326077.jpg	animal_target	n/a
69.3970000000	n/a	n/a	response	n/a	n/a	correct	n/a
70.8660000000	n/a	n/a	stimulus	n/a	374021.jpg	animal_distractor	n/a
72.8000000000	n/a	n/a	stimulus	578	68084.jpg	animal_distractor	n/a
73.3780000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
74.6940000000	n/a	n/a	stimulus	n/a	86037.jpg	animal_distractor	n/a
76.6290000000	n/a	n/a	stimulus	642	317050.jpg	animal_target	n/a
77.2710000000	n/a	n/a	response	n/a	n/a	correct	n/a
78.6230000000	n/a	n/a	stimulus	384	173003.jpg	animal_target	n/a
79.0070000000	n/a	n/a	response	n/a	n/a	correct	n/a
80.5320000000	n/a	n/a	stimulus	543	100021.jpg	animal_target	n/a
81.0750000000	n/a	n/a	response	n/a	n/a	correct	n/a
82.4680000000	n/a	n/a	stimulus	536	35148.jpg	animal_target	n/a
83.0040000000	n/a	n/a	response	n/a	n/a	correct	n/a
84.6740000000	n/a	n/a	stimulus	364	8163.jpg	animal_target	n/a
85.0380000000	n/a	n/a	response	n/a	n/a	correct	n/a
86.6440000000	n/a	n/a	stimulus	n/a	194042.jpg	animal_distractor	n/a
88.7540000000	n/a	n/a	stimulus	318	110041.jpg	animal_target	n/a
89.0720000000	n/a	n/a	response	n/a	n/a	correct	n/a
90.6930000000	n/a	n/a	stimulus	300	83098.jpg	animal_distractor	n/a
90.9930000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
92.5560000000	n/a	n/a	stimulus	n/a	124046.jpg	animal_distractor	n/a
94.4910000000	n/a	n/a	stimulus	n/a	279013.jpg	animal_distractor	n/a
96.3890000000	n/a	n/a	stimulus	563	253014.jpg	animal_target	n/a
96.9520000000	n/a	n/a	response	n/a	n/a	correct	n/a
98.3380000000	n/a	n/a	stimulus	n/a	63015.jpg	animal_distractor	n/a
100.4640000000	n/a	n/a	stimulus	624	336014.jpg	animal_target	n/a
101.0880000000	n/a	n/a	response	n/a	n/a	correct	n/a
102.3160000000	n/a	n/a	stimulus	504	336051.jpg	animal_target	n/a
102.8200000000	n/a	n/a	response	n/a	n/a	correct	n/a
104.4620000000	n/a	n/a	stimulus	n/a	166041.jpg	animal_distractor	n/a
106.5400000000	n/a	n/a	stimulus	n/a	27022.jpg	animal_distractor	n/a
108.7120000000	n/a	n/a	stimulus	n/a	38056.jpg	animal_distractor	n/a
110.5290000000	n/a	n/a	stimulus	612	103000.jpg	animal_target	n/a
111.1410000000	n/a	n/a	response	n/a	n/a	correct	n/a
112.4870000000	n/a	n/a	stimulus	n/a	19056.jpg	animal_distractor	n/a
114.4440000000	n/a	n/a	stimulus	n/a	25040.jpg	animal_distractor	n/a
116.2780000000	n/a	n/a	stimulus	n/a	138042.jpg	animal_distractor	n/a
118.3580000000	n/a	n/a	stimulus	441	317042.jpg	animal_target	n/a
118.7990000000	n/a	n/a	response	n/a	n/a	correct	n/a
120.2220000000	n/a	n/a	stimulus	n/a	138064.jpg	animal_distractor	n/a
122.4300000000	n/a	n/a	stimulus	477	108050.jpg	animal_target	n/a
122.9070000000	n/a	n/a	response	n/a	n/a	correct	n/a
124.3440000000	n/a	n/a	stimulus	442	136002.jpg	animal_target	n/a
124.7860000000	n/a	n/a	response	n/a	n/a	correct	n/a
126.1940000000	n/a	n/a	stimulus	321	19033.jpg	animal_target	n/a
126.5150000000	n/a	n/a	response	n/a	n/a	correct	n/a
128.0650000000	n/a	n/a	stimulus	396	35049.jpg	animal_target	n/a
128.4610000000	n/a	n/a	response	n/a	n/a	correct	n/a
130.2120000000	n/a	n/a	stimulus	n/a	48094.jpg	animal_distractor	n/a
132.3130000000	n/a	n/a	stimulus	475	173027.jpg	animal_target	n/a
132.7880000000	n/a	n/a	response	n/a	n/a	correct	n/a
134.1320000000	n/a	n/a	stimulus	534	107026.jpg	animal_target	n/a
134.6660000000	n/a	n/a	response	n/a	n/a	correct	n/a
136.1650000000	n/a	n/a	stimulus	n/a	102060.jpg	animal_distractor	n/a
138.2560000000	n/a	n/a	stimulus	n/a	32095.jpg	animal_distractor	n/a
140.1140000000	n/a	n/a	stimulus	462	188088.jpg	animal_target	n/a
140.5760000000	n/a	n/a	response	n/a	n/a	correct	n/a
144.3600000000	n/a	n/a	stimulus	357	317083.jpg	animal_target	n/a
144.7170000000	n/a	n/a	response	n/a	n/a	correct	n/a
146.2390000000	n/a	n/a	stimulus	284	173019.jpg	animal_target	n/a
146.5230000000	n/a	n/a	response	n/a	n/a	correct	n/a
148.2660000000	n/a	n/a	stimulus	276	335072.jpg	animal_target	n/a
148.5420000000	n/a	n/a	response	n/a	n/a	correct	n/a
150.2610000000	n/a	n/a	stimulus	n/a	19048.jpg	animal_distractor	n/a
152.3110000000	n/a	n/a	stimulus	n/a	174090.jpg	animal_distractor	n/a
154.5030000000	n/a	n/a	stimulus	n/a	13099.jpg	animal_distractor	n/a
156.4500000000	n/a	n/a	stimulus	n/a	6019.jpg	animal_target	n/a
158.5220000000	n/a	n/a	stimulus	709	35072.jpg	animal_target	n/a
159.2310000000	n/a	n/a	response	n/a	n/a	correct	n/a
160.3360000000	n/a	n/a	stimulus	396	41091.jpg	animal_target	n/a
160.7320000000	n/a	n/a	response	n/a	n/a	correct	n/a
162.3960000000	n/a	n/a	stimulus	n/a	22002.jpg	animal_distractor	n/a
164.4410000000	n/a	n/a	stimulus	n/a	27067.jpg	animal_distractor	n/a
166.3850000000	n/a	n/a	stimulus	n/a	116097.jpg	animal_distractor	n/a
168.3670000000	n/a	n/a	stimulus	513	185033.jpg	animal_target	n/a
168.8800000000	n/a	n/a	response	n/a	n/a	correct	n/a
170.5300000000	n/a	n/a	stimulus	n/a	67056.jpg	animal_distractor	n/a
172.5850000000	n/a	n/a	stimulus	n/a	121017.jpg	animal_distractor	n/a
174.4410000000	n/a	n/a	stimulus	n/a	19007.jpg	animal_distractor	n/a
176.4460000000	n/a	n/a	stimulus	n/a	174085.jpg	animal_target	n/a
178.3660000000	n/a	n/a	stimulus	365	66075.jpg	animal_target	n/a
178.7310000000	n/a	n/a	response	n/a	n/a	correct	n/a
180.2270000000	n/a	n/a	stimulus	283	378084.jpg	animal_target	n/a
180.5100000000	n/a	n/a	response	n/a	n/a	correct	n/a
182.0950000000	n/a	n/a	stimulus	267	102010.jpg	animal_distractor	n/a
182.3620000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
184.1710000000	n/a	n/a	stimulus	n/a	71041.jpg	animal_distractor	n/a
186.3070000000	n/a	n/a	stimulus	n/a	13066.jpg	animal_distractor	n/a
188.4020000000	n/a	n/a	stimulus	445	268070.jpg	animal_target	n/a
188.8470000000	n/a	n/a	response	n/a	n/a	correct	n/a
190.5200000000	n/a	n/a	stimulus	296	75040.jpg	animal_target	n/a
190.8160000000	n/a	n/a	response	n/a	n/a	correct	n/a
192.5720000000	n/a	n/a	stimulus	262	67040.jpg	animal_distractor	n/a
192.8340000000	n/a	n/a	response	n/a	n/a	incorrect	n/a
194.4140000000	n/a	n/a	stimulus	n/a	374086.jpg	animal_distractor	n/a
196.5210000000	n/a	n/a	stimulus	n/a	111044.jpg	animal_distractor	n/a
198.4640000000	n/a	n/a	stimulus	n/a	194011.jpg	animal_distractor	n/a
200.2980000000	n/a	n/a	stimulus	n/a	44076.jpg	animal_distractor	n/a
202.3460000000	n/a	n/a	stimulus	n/a	69076.jpg	animal_distractor	n/a
